Model,eval_file_date,raw_ifeval,raw_bbh_accnorm,raw_bbh_acc,raw_math,raw_gpqa,raw_musr,raw_mmlu_pro
0-hero/Matter-0.2-7B-DPO,results_,33.02792147058693,35.84447144592953,,0.8308157099697886,25.922818791946305,38.095238095238095,11.63563829787234
01-ai/Yi-1.5-34B,results_,28.41172533322695,59.53827460510328,,14.04833836858006,36.577181208053695,42.32804232804233,46.65890957446808
01-ai/Yi-1.5-34B-32K,results_,31.186917379220468,59.81600416594341,,13.444108761329304,36.3255033557047,43.91534391534391,47.09109042553192
01-ai/Yi-1.5-34B-Chat,results_,60.66758423205982,60.649192848463805,,23.338368580060422,36.49328859060403,42.72486772486773,45.20445478723404
01-ai/Yi-1.5-34B-Chat-16K,results_,45.6449997118756,60.70126714112133,,18.806646525679756,33.808724832214764,43.91534391534391,45.44547872340425
01-ai/Yi-1.5-6B,results_,26.10606524022926,44.81860788057629,,5.664652567975831,31.20805369127517,43.783068783068785,31.008976063829785
01-ai/Yi-1.5-6B-Chat,results_,48.02302335580704,45.061621246311404,,12.537764350453173,31.79530201342282,44.17989417989418,31.97307180851064
01-ai/Yi-1.5-9B,results_,29.358435617494916,51.3626106578719,,10.196374622356496,37.919463087248324,43.25396825396825,39.16223404255319
01-ai/Yi-1.5-9B-32K,results_,23.031113002389215,49.401145634438464,,9.592145015105741,35.90604026845637,41.7989417989418,37.649601063829785
01-ai/Yi-1.5-9B-Chat,results_,60.45525871354672,55.28554070473876,,11.63141993957704,33.47315436241611,42.46031746031746,39.752327127659576
01-ai/Yi-1.5-9B-Chat-16K,results_,42.14040966856829,51.24110397500434,,12.613293051359516,30.87248322147651,40.87301587301587,39.935172872340424
01-ai/Yi-34B,results_,30.45751938190667,54.504426314875886,,4.45619335347432,36.66107382550335,41.13756613756614,44.1156914893617
01-ai/Yi-34B-200K,results_,15.424850507763843,54.01839958340566,,4.45619335347432,35.65436241610738,38.095238095238095,45.34574468085106
01-ai/Yi-34B-Chat,results_,46.98887839820565,55.268182607186255,,6.268882175226587,33.808724832214764,39.682539682539684,40.93251329787234
01-ai/Yi-6B,results_,28.933784580468714,42.66620378406527,,1.5105740181268883,26.929530201342285,39.285714285714285,29.911901595744684
01-ai/Yi-6B-200K,results_,8.433068702154728,42.45790661343517,,1.2084592145015105,28.187919463087248,45.767195767195766,28.440824468085108
01-ai/Yi-6B-Chat,results_,33.952135888331846,40.87831973615692,,0.6797583081570997,29.446308724832214,36.77248677248677,30.61003989361702
01-ai/Yi-9B,results_,27.08779372066118,49.2622808540184,,4.380664652567976,31.79530201342282,40.476190476190474,35.73803191489361
01-ai/Yi-9B-200K,results_,23.270921155866432,47.80420065960771,,5.81570996978852,31.543624161073826,42.857142857142854,36.22007978723404
01-ai/Yi-Coder-9B-Chat,results_,48.17041006750976,48.029855927790315,,2.9456193353474323,24.748322147651006,39.81481481481482,24.251994680851062
1-800-LLMs/Qwen-2.5-14B-Hindi,results_,58.257091184723194,64.97135913903837,,25.075528700906347,36.241610738255034,44.84126984126984,52.62632978723404
1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,results_,30.774677854758703,62.575941676792226,,30.589123867069485,36.99664429530201,44.84126984126984,51.637300531914896
1024m/PHI-4-Hindi,results_,0.816832670647216,66.96754035757681,,23.11178247734139,39.76510067114094,49.074074074074076,52.3936170212766
1024m/QWEN-14B-B100,results_,77.62104549262622,65.11022391945843,,0.0,35.06711409395973,40.87301587301587,51.78690159574468
152334H/miqu-1-70b-sf,results_,51.81740005407873,60.87484811664642,,10.80060422960725,35.06711409395973,45.767195767195766,42.278922872340424
1TuanPham/T-VisStar-7B-v0.1,results_,36.07040430502179,50.32112480472141,,4.531722054380665,28.523489932885905,43.65079365079365,32.106050531914896
1TuanPham/T-VisStar-v0.1,results_,36.07040430502179,50.32112480472141,,4.531722054380665,28.523489932885905,43.65079365079365,32.106050531914896
3rd-Degree-Burn/L-3.1-Science-Writer-8B,results_,42.625012743963794,50.078111438986284,,10.27190332326284,27.432885906040266,39.55026455026455,36.49434840425532
3rd-Degree-Burn/Llama-3.1-8B-Squareroot,results_,22.134381219608418,34.247526471098766,,21.07250755287009,25.671140939597315,30.82010582010582,17.49501329787234
3rd-Degree-Burn/Llama-3.1-8B-Squareroot-v1,results_,28.92381104358657,33.153966325290746,,6.193353474320242,25.587248322147648,33.33333333333333,11.269946808510637
3rd-Degree-Burn/Llama-Squared-8B,results_,27.552449722292405,44.106925880923455,,4.229607250755287,27.181208053691275,30.82010582010582,23.66190159574468
4season/final_model_test_v2,results_,31.911328608093193,63.235549383787536,,1.3595166163141994,32.718120805369125,43.12169312169312,35.280917553191486
AALF/FuseChat-Llama-3.1-8B-Instruct-preview,results_,71.89579205397236,50.9460163166117,,7.02416918429003,30.536912751677853,38.095238095238095,37.32546542553192
AALF/FuseChat-Llama-3.1-8B-SFT-preview,results_,72.80504616639405,52.2131574379448,,11.404833836858005,30.453020134228186,40.07936507936508,37.433510638297875
AALF/gemma-2-27b-it-SimPO-37K,results_,24.065257959990603,38.899496615170975,,0.0,28.02013422818792,34.78835978835979,19.71409574468085
AALF/gemma-2-27b-it-SimPO-37K-100steps,results_,25.67642743476199,39.17722617601111,,0.0,28.859060402684566,33.2010582010582,21.251662234042552
Aashraf995/Creative-7B-nerd,results_,47.21871301480073,55.84099982641902,,28.54984894259819,32.63422818791946,45.10582010582011,44.921875
Aashraf995/Gemma-Evo-10B,results_,73.32211864519476,60.354105190071174,,20.090634441087612,35.40268456375839,45.8994708994709,42.75265957446808
Aashraf995/Qwen-Evo-7B,results_,47.57343847657549,56.81305328935948,,29.984894259818727,32.5503355704698,45.370370370370374,44.622672872340424
Aashraf995/QwenStock-14B,results_,50.08632650256873,65.2838048949835,,33.383685800604226,38.92617449664429,47.883597883597886,53.82313829787234
abacusai/bigyi-15b,results_,20.940327220663395,43.32581149106058,,2.3413897280966767,30.956375838926174,35.317460317460316,30.028257978723406
abacusai/Liberated-Qwen1.5-14B,results_,36.370164496868306,49.2622808540184,,11.178247734138973,28.355704697986578,41.66666666666667,35.07313829787234
AbacusResearch/Jallabi-34B,results_,35.28604103777976,59.868078458600934,,3.927492447129909,33.89261744966443,48.148148148148145,46.81682180851064
abideen/MedPhi-4-14B-v1,results_,62.76834355066778,68.77278250303766,,24.546827794561935,34.395973154362416,41.4021164021164,53.38264627659575
AELLM/gemma-2-aeria-infinity-9b,results_,75.9399504426034,59.76392987328589,,0.0,33.38926174496644,40.07936507936508,38.6220079787234
AELLM/gemma-2-lyco-infinity-9b,results_,73.16475839660988,58.28849158132269,,0.0,32.802013422818796,39.94708994708995,37.8656914893617
agentlans/Llama3.1-8B-drill,results_,76.51697495977339,50.06075334143378,,16.540785498489427,26.76174496644295,36.64021164021164,37.75764627659575
agentlans/Llama3.1-Daredevilish,results_,62.91573026237051,49.90453046346121,,12.764350453172204,30.11744966442953,40.87301587301587,36.96808510638298
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,results_,29.488313231115658,32.92831105710814,,0.0755287009063444,26.34228187919463,33.33333333333333,16.082114361702125
AGI-0/Art-v0-3B,results_,33.180294950730726,33.865648324943585,,13.595166163141995,26.090604026845636,39.81481481481482,25.282579787234045
AGI-0/Artificium-llama3.1-8B-001,results_,52.47687247614108,42.37111612567263,,10.27190332326284,26.593959731543627,37.83068783068783,31.815159574468083
AGI-0/smartllama3.1-8B-001,results_,35.178659290682056,46.39819475785454,,11.858006042296072,30.620805369127517,43.783068783068785,34.86535904255319
Ahdoot/StructuredThinker-v0.3-MoreStructure,results_,41.92808415005519,48.13400451310537,,23.48942598187311,29.697986577181208,41.53439153439153,36.10372340425532
Ahdoot/Test_StealthThinker,results_,42.20036170693759,46.1031070994619,,14.577039274924472,29.61409395973154,42.72486772486773,35.97074468085106
AI-MO/NuminaMath-7B-CoT,results_,26.88544173903022,42.978649540010416,,7.930513595166164,26.593959731543627,32.93650793650794,28.681848404255316
AI-MO/NuminaMath-7B-TIR,results_,27.562423259174544,41.27755597986461,,1.7371601208459215,25.838926174496645,35.05291005291005,27.32712765957447
AI-Sweden-Models/gpt-sw3-40b,results_,14.702988071649889,32.45964242319042,,0.6042296072507553,23.48993288590604,36.24338624338625,12.757646276595743
AI-Sweden-Models/Llama-3-8B-instruct,results_,24.012841482821138,41.4684950529422,,0.4531722054380665,26.593959731543627,47.61904761904761,25.972406914893615
AI4free/Dhanishtha,results_,24.664778343683647,33.76149973962853,,25.604229607250755,25.25167785234899,35.58201058201058,16.4311835106383
AI4free/t2,results_,38.66828902866616,28.745009546953654,,18.957703927492446,25.75503355704698,38.35978835978836,11.436170212765957
AicoresSecurity/Cybernet-Sec-3B-R1-V0,results_,63.58018945287394,44.87068217323381,,11.555891238670695,26.34228187919463,33.06878306878307,30.1030585106383
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,results_,70.97656440466851,44.52352022218365,,14.879154078549849,27.181208053691275,33.99470899470899,31.78191489361702
AicoresSecurity/Cybernet-Sec-3B-R1-V1,results_,61.45693426774292,42.63148758896025,,15.181268882175228,26.090604026845636,32.804232804232804,28.76496010638298
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,results_,67.30209178313542,43.672973442110745,,17.598187311178247,27.097315436241608,35.317460317460316,30.8843085106383
AIDC-AI/Marco-o1,results_,47.7083028586373,53.34143377885784,,10.649546827794563,25.922818791946305,41.269841269841265,41.165226063829785
akhadangi/Llama3.2.1B.0.01-First,results_,8.135857303066974,31.609095643117513,,1.812688821752266,24.832214765100673,31.878306878306876,11.96808510638298
akhadangi/Llama3.2.1B.0.1-First,results_,10.009330797838622,30.9494879361222,,2.1148036253776437,24.496644295302016,32.93650793650794,11.693816489361703
akhadangi/Llama3.2.1B.BaseFiT,results_,8.827799128534512,31.55702135045999,,2.416918429003021,25.335570469798657,32.142857142857146,11.71875
Alepach/notHumpback-M0,results_,26.83047646910198,28.6408609616386,,0.3021148036253776,25.419463087248324,34.78835978835979,11.627327127659575
Alepach/notHumpback-M1,results_,22.88627508344526,29.109529595556328,,0.6042296072507553,25.335570469798657,35.317460317460316,10.987367021276597
Alepach/notHumpback-M1-v2,results_,22.77135777514772,27.512584620725566,,1.2084592145015105,26.006711409395972,34.65608465608466,11.18683510638298
Alibaba-NLP/gte-Qwen2-7B-instruct,results_,22.554045488193548,44.57559451484117,,3.474320241691843,24.496644295302016,35.58201058201058,33.211436170212764
allenai/Llama-3.1-Tulu-3-70B,results_,82.91167435737177,61.29144245790661,,38.21752265861027,37.332214765100666,49.338624338624335,46.45113031914894
allenai/Llama-3.1-Tulu-3-8B-DPO,results_,80.29384255996312,40.47908349244923,,18.580060422960727,29.36241610738255,41.53439153439153,28.981050531914892
allenai/Llama-3.1-Tulu-3-8B-RM,results_,16.701352411601217,29.2657524735289,,0.0,25.671140939597315,37.56613756613756,10.821143617021276
allenai/Llama-3.1-Tulu-3-8B-SFT,results_,74.03400754442657,38.34403749349071,,11.404833836858005,27.768456375838923,42.592592592592595,28.116688829787233
allknowingroger/Gemma2Slerp1-2.6B,results_,53.54348683714766,43.221662905745525,,10.196374622356496,28.355704697986578,45.5026455026455,26.886635638297875
allknowingroger/Gemma2Slerp1-27B,results_,71.86332265056717,63.70421801770526,,24.924471299093657,36.40939597315436,47.61904761904761,44.56449468085106
allknowingroger/Gemma2Slerp2-27B,results_,75.45534736720789,65.2838048949835,,24.3202416918429,36.99664429530201,46.164021164021165,46.22672872340425
allknowingroger/Gemma2Slerp4-27B,results_,74.96575752337131,65.00607533414338,,22.885196374622357,36.66107382550335,44.97354497354497,46.492686170212764
allknowingroger/GemmaSlerp5-10B,results_,73.53444416370785,60.49296997049124,,19.788519637462233,35.23489932885906,46.03174603174603,43.284574468085104
allknowingroger/GemmaStock1-27B,results_,75.090648368551,65.37059538274606,,25.90634441087613,36.40939597315436,45.23809523809524,47.29886968085106
allknowingroger/Llama3.1-60B,results_,18.145188100905596,32.112480472140255,,0.0,29.446308724832214,35.84656084656085,33.10339095744681
allknowingroger/Mistralmash2-7B-s,results_,41.01883003763348,52.87276514494012,,7.099697885196375,29.78187919463087,43.65079365079365,33.45246010638298
allknowingroger/MistralPhi3-11B,results_,19.42911474886634,62.176705433084535,,0.0,33.22147651006711,42.592592592592595,46.875
allknowingroger/Phi3mash1-17B-pass,results_,18.842116694814205,61.10050338482902,,0.0,31.963087248322147,44.44444444444444,45.89428191489361
allknowingroger/Qwen2.5-42B-AGI,results_,19.129354557019816,29.057455302898806,,0.0,26.006711409395972,36.11111111111111,11.67719414893617
allknowingroger/Qwen2.5-7B-task3,results_,51.290354038395904,53.61916333969797,,20.996978851963746,31.711409395973156,43.51851851851852,45.013297872340424
allknowingroger/Qwen2.5-7B-task4,results_,50.053857099163544,55.52855407047388,,26.73716012084592,32.04697986577181,43.91534391534391,45.611702127659576
allknowingroger/QwenSlerp12-7B,results_,50.75577246151324,55.33761499739629,,26.73716012084592,31.543624161073826,45.8994708994709,44.606050531914896
allknowingroger/Qwenslerp3-14B,results_,50.52349986923584,64.98871723659086,,27.416918429003022,37.5,46.69312169312169,53.94780585106383
allknowingroger/Qwenslerp3-7B,results_,50.1837347127843,55.51119597292137,,28.247734138972806,32.466442953020135,45.10582010582011,45.42054521276596
allknowingroger/QwenSlerp4-14B,results_,63.27544249258634,64.6415552855407,,30.966767371601208,37.24832214765101,46.42857142857143,54.35505319148937
allknowingroger/QwenSlerp6-14B,results_,68.66846633598851,63.721576115257776,,34.13897280966767,37.332214765100666,46.82539682539682,54.055851063829785
allknowingroger/QwenStock1-14B,results_,56.341174749664226,65.11022391945843,,29.38066465256798,37.667785234899334,47.22222222222222,54.18051861702128
allknowingroger/QwenStock2-14B,results_,55.63427261887348,65.4747439680611,,29.909365558912388,37.919463087248324,47.48677248677249,54.055851063829785
allknowingroger/ROGERphi-7B-slerp,results_,38.61332375873793,51.5882659260545,,6.646525679758309,28.859060402684566,46.82539682539682,30.52692819148936
allknowingroger/Rombos-LLM-V2.5-Qwen-42b,results_,18.79213819332704,29.283110571081412,,0.0,26.25838926174497,36.24338624338625,11.67719414893617
allknowingroger/Yi-1.5-34B,results_,16.391618682872554,27.981253254643292,,0.0,25.838926174496645,38.492063492063494,10.954122340425531
allknowingroger/Yislerp-34B,results_,36.91970637907419,61.360874848116644,,19.561933534743204,35.822147651006716,45.63492063492063,47.51496010638298
allknowingroger/Yislerp2-34B,results_,39.93470657854493,62.28085401839958,,20.996978851963746,36.40939597315436,45.23809523809524,47.2406914893617
allura-org/Mistral-Small-24b-Sertraline-0304,results_,67.99902037704402,65.12758201701094,,22.280966767371602,35.151006711409394,43.91534391534391,51.05551861702128
Alsebay/Qwen2.5-7B-test-novelist,results_,53.516004202183545,51.17167158479431,,16.08761329305136,29.110738255033556,47.48677248677249,38.655252659574465
Amaorynho/BBAI2006,results_,14.670518668244704,26.71411213331019,,0.0,25.25167785234899,35.978835978835974,11.228390957446809
Amaorynho/BBAI270V4,results_,19.90374428737971,30.411386911994448,,0.8308157099697886,24.580536912751676,33.06878306878307,11.136968085106384
Amaorynho/BBAI_375,results_,14.670518668244704,26.71411213331019,,0.0,25.25167785234899,35.978835978835974,11.228390957446809
Amaorynho/BBAIIFEV1,results_,80.47369867507103,52.80333275473008,,19.335347432024168,31.04026845637584,41.7989417989418,38.57214095744681
amazon/MegaBeam-Mistral-7B-300k,results_,52.03471234103289,42.12810275993751,,2.1148036253776437,27.348993288590606,39.682539682539684,25.49035904255319
Amu/t1-1.5B,results_,33.93717558300864,39.80211768790141,,5.13595166163142,24.328859060402685,35.05291005291005,25.664893617021278
Amu/t1-3B,results_,33.27770316094629,39.64589480992883,,13.746223564954683,24.07718120805369,34.25925925925926,12.840757978723405
anakin87/gemma-2b-orpo,results_,24.779695651981186,33.95243881270613,,1.2084592145015105,26.174496644295303,37.16931216931217,13.05684840425532
arcee-ai/Llama-3.1-SuperNova-Lite,results_,80.17393848322452,51.136955389689284,,15.483383685800604,30.620805369127517,41.53439153439153,38.77160904255319
ArliAI/ArliAI-RPMax-12B-v1.1,results_,53.488521567219415,47.335532025689986,,9.214501510574017,28.187919463087248,36.11111111111111,33.84308510638298
ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1,results_,63.59016298975606,49.97396285367124,,11.329305135951662,28.355704697986578,35.714285714285715,35.51363031914894
Arthur-LAGACHERIE/Precis-1B-Instruct,results_,36.70738086056109,31.95625759416768,,0.0755287009063444,26.593959731543627,34.25925925925926,14.261968085106384
Artples/L-MChat-7b,results_,52.96646231997766,45.842735636174275,,7.930513595166164,30.536912751677853,40.21164021164021,32.98703457446808
Artples/L-MChat-Small,results_,32.87056122200207,47.89099114737025,,1.5861027190332326,26.76174496644295,36.904761904761905,24.642619680851062
Aryanne/QwentileSwap,results_,73.78422585406722,69.79691025863566,,42.220543806646525,36.74496644295302,46.2962962962963,59.45811170212766
Aryanne/SHBA,results_,78.16560060639104,52.109008852629756,,17.371601208459214,30.536912751677853,41.53439153439153,38.92121010638298
Aryanne/SuperHeart,results_,51.92234382549413,51.918069779552155,,13.897280966767372,30.11744966442953,44.31216931216932,39.12067819148936
asharsha30/LLAMA_Harsha_8_B_ORDP_10k,results_,34.63909094535831,46.67592431869467,,5.211480362537765,27.348993288590606,36.904761904761905,28.1000664893617
AtAndDev/Qwen2.5-1.5B-continuous-learnt,results_,46.05214165081982,42.162818955042525,,7.477341389728097,26.593959731543627,36.24338624338625,28.116688829787233
Ateron/Glowing-Forest-12B,results_,35.91803082487799,54.69536538795347,,7.779456193353475,33.30536912751678,44.44444444444444,37.175864361702125
Ateron/Lotus-Magpic,results_,62.86076499244228,52.26523173060232,,9.969788519637463,30.285234899328863,43.25396825396825,34.90691489361702
Ateron/Way_of_MagPicaro,results_,26.37091805298829,54.01839958340566,,5.8912386706948645,33.38926174496644,46.42857142857143,35.35571808510639
AuraIndustries/Aura-4B,results_,38.15620331830654,44.69710119770873,,4.305135951661631,28.7751677852349,39.285714285714285,27.061170212765955
AuraIndustries/Aura-8B,results_,72.05315230255722,51.08488109703176,,15.030211480362537,28.60738255033557,39.94708994708995,38.738364361702125
AuraIndustries/Aura-MoE-2x4B,results_,46.0096987105325,43.221662905745525,,2.9456193353474323,27.181208053691275,40.74074074074074,26.496010638297875
AuraIndustries/Aura-MoE-2x4B-v2,results_,47.77822843388875,42.926575247352886,,2.3413897280966767,28.7751677852349,40.87301587301587,26.097074468085108
Aurel9/testmerge-7b,results_,39.79984219648311,51.518833535844465,,6.722054380664652,30.033557046979865,46.56084656084656,30.52692819148936
awnr/Mistral-7B-v0.1-signtensors-1-over-4,results_,0.0,28.762367644506163,,0.0,25.922818791946305,35.714285714285715,11.660571808510637
axolotl-ai-co/romulus-mistral-nemo-12b-simpo,results_,60.64010159709571,53.60180524214546,,0.8308157099697886,27.85234899328859,42.195767195767196,34.59109042553192
Ayush-Singh/Llama1B-sft-2,results_,13.743755457741017,28.08540183995834,,0.0,24.580536912751676,35.44973544973545,11.170212765957446
Azure99/blossom-v5-32b,results_,52.35441960664371,59.31261933692067,,9.667673716012084,31.1241610738255,40.07936507936508,42.34541223404255
Azure99/blossom-v5-llama3-8b,results_,43.4293230849701,41.55528554070474,,4.003021148036254,26.51006711409396,36.64021164021164,22.05784574468085
Azure99/blossom-v5.1-34b,results_,56.96562897556262,60.80541572643639,,14.425981873111782,30.956375838926174,39.15343915343915,45.462101063829785
Azure99/blossom-v5.1-9b,results_,50.85816744016986,53.18521090088526,,10.498489425981873,33.557046979865774,39.81481481481482,39.84375
Azure99/Blossom-V6-14B,results_,63.95486198841297,50.234334316958865,,7.552870090634441,26.25838926174497,40.21164021164021,45.437167553191486
Azure99/Blossom-V6-7B,results_,55.38194213575536,49.54001041485853,,7.854984894259818,30.453020134228186,42.857142857142854,41.43949468085106
Ba2han/Llama-Phi-3_DoRA,results_,51.30531434371911,54.90366255858358,,10.196374622356496,32.63422818791946,40.60846560846561,39.153922872340424
BAAI/Gemma2-9B-IT-Simpo-Infinity-Preference,results_,31.763831079314,59.71185558062836,,0.0,33.9765100671141,39.55026455026455,38.63863031914894
BAAI/Infinity-Instruct-3M-0613-Llama3-70B,results_,68.21134589555713,66.25585835792397,,14.879154078549849,35.822147651006716,45.10582010582011,47.29886968085106
BAAI/Infinity-Instruct-3M-0613-Mistral-7B,results_,53.19873491225504,49.418503731990974,,6.646525679758309,29.61409395973154,43.386243386243386,31.607380319148938
BAAI/Infinity-Instruct-3M-0625-Llama3-70B,results_,74.42120240960651,66.39472313834403,,16.314199395770395,35.738255033557046,46.03174603174603,45.86103723404255
BAAI/Infinity-Instruct-3M-0625-Llama3-8B,results_,60.50268842227512,49.21020656136088,,5.287009063444108,27.516778523489933,37.03703703703704,32.52160904255319
BAAI/Infinity-Instruct-3M-0625-Mistral-7B,results_,58.674206660549565,49.140774171150845,,6.722054380664652,28.691275167785236,42.592592592592595,32.297207446808514
BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,results_,55.53930238434022,53.15049470578025,,6.117824773413897,31.29194630872483,38.75661375661375,39.602726063829785
BAAI/Infinity-Instruct-3M-0625-Yi-1.5-9B,results_,51.859842994366055,54.97309494879361,,13.972809667673717,35.40268456375839,45.63492063492063,41.18184840425532
BAAI/Infinity-Instruct-7M-0729-Llama3_1-8B,results_,61.319521092922336,50.40791529248394,,9.743202416918429,29.278523489932883,35.714285714285715,32.23902925531915
BAAI/Infinity-Instruct-7M-0729-mistral-7B,results_,61.61928128476886,49.31435514667592,,5.589123867069486,29.026845637583893,40.476190476190474,32.737699468085104
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-70B,results_,73.35458804859994,66.75924318694672,,21.07250755287009,37.58389261744966,45.23809523809524,46.0688164893617
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-8B,results_,61.319521092922336,50.40791529248394,,9.743202416918429,29.278523489932883,35.714285714285715,32.23902925531915
BAAI/Infinity-Instruct-7M-Gen-mistral-7B,results_,61.46690780462506,49.31435514667592,,5.589123867069486,29.026845637583893,40.476190476190474,32.737699468085104
BAAI/OPI-Llama-3.1-8B-Instruct,results_,20.74551080023227,35.20222183648672,,0.0,27.432885906040266,32.27513227513227,21.243351063829788
Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,results_,50.76330802271307,72.38326679395938,,44.48640483383686,39.93288590604027,46.164021164021165,58.51063829787234
bedio/DistMerge_Llama-3.1-8B-Instruct,results_,54.295380700984495,51.1543134872418,,14.501510574018129,30.453020134228186,44.70899470899471,39.58610372340425
BEE-spoke-data/Meta-Llama-3-8Bee,results_,19.506575885317623,46.207255684776946,,3.8519637462235647,31.3758389261745,36.507936507936506,32.19747340425532
BEE-spoke-data/smol_llama-101M-GQA,results_,13.843712460715347,29.76913730255164,,0.0,25.75503355704698,37.03703703703704,11.070478723404255
BEE-spoke-data/smol_llama-220M-GQA,results_,23.860468002677344,29.97743447318174,,0.0,25.587248322147648,40.476190476190474,11.49434840425532
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,results_,19.88124842085666,28.97066481513626,,0.0,25.922818791946305,43.51851851851852,11.269946808510637
BEE-spoke-data/smol_llama-220M-openhermes,results_,15.55229014570229,29.97743447318174,,0.0,26.76174496644295,38.35978835978836,11.20345744680851
BEE-spoke-data/tFINE-900m-e16-d32-flan,results_,15.057713533424646,30.116299253601802,,0.0,23.322147651006713,37.16931216931217,13.07347074468085
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,results_,13.206735905176043,31.1577851067523,,0.0,25.419463087248324,43.783068783068785,12.367021276595745
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,results_,14.02855534426433,30.96684603367471,,0.0,25.922818791946305,41.93121693121693,12.367021276595745
BEE-spoke-data/tFINE-900m-instruct-orpo,results_,13.299157346950535,29.994792570734248,,0.0,25.922818791946305,33.99470899470899,11.519281914893616
BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,results_,54.73499204333391,72.57420586703698,,9.365558912386707,36.74496644295302,41.93121693121693,56.28324468085106
BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,results_,30.115316249772828,49.03662558583579,,4.003021148036254,26.25838926174497,40.74074074074074,26.803523936170215
bigscience/bloom-1b1,results_,13.733781920858878,30.81062315570213,,0.1510574018126888,25.922818791946305,36.904761904761905,11.07878989361702
BlackBeenie/Bloslain-8B-v0.2,results_,50.23371321427147,50.876583926401665,,14.501510574018129,30.620805369127517,40.74074074074074,36.53590425531915
BlackBeenie/llama-3-luminous-merged,results_,43.234506664538976,51.41468495052942,,7.854984894259818,29.278523489932883,41.4021164021164,37.73271276595745
BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,results_,26.34842218646525,51.952785974657175,,4.833836858006042,30.033557046979865,44.047619047619044,32.06449468085106
BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,results_,51.240375536908736,47.647977781635134,,13.066465256797583,26.845637583892618,36.11111111111111,34.915226063829785
BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,results_,23.158552640327663,34.19545217844124,,0.6042296072507553,26.845637583892618,37.698412698412696,13.32280585106383
BlackBeenie/Neos-Gemma-2-9b,results_,58.75665456544192,54.834230168373544,,8.23262839879154,32.29865771812081,36.11111111111111,39.81050531914894
BlackBeenie/Neos-Llama-3.1-8B,results_,49.4393764101473,43.93334490539837,,12.915407854984895,26.845637583892618,37.43386243386244,32.62134308510639
BlackBeenie/Neos-Llama-3.1-base,results_,17.508211545366294,28.918590522478738,,0.0,23.741610738255034,34.92063492063492,11.12034574468085
BlackBeenie/Neos-Phi-3-14B-v0.1,results_,40.224493233509314,62.020482555111954,,16.691842900302113,30.536912751677853,41.13756613756614,45.636635638297875
Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,results_,51.72497861230424,42.77035236938032,,7.326283987915408,29.86577181208054,38.22751322751323,27.102726063829785
BoltMonkey/DreadMix,results_,70.94908176970438,54.22669675403575,,13.746223564954683,29.949664429530205,42.06349206349206,37.898936170212764
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,results_,44.29114748866341,51.536191633396975,,9.969788519637463,28.02013422818792,40.60846560846561,36.419547872340424
BoltMonkey/SuperNeuralDreadDevil-8b,results_,77.09898624538447,52.71654226696754,,11.48036253776435,29.194630872483224,39.682539682539684,36.785239361702125
bosonai/Higgs-Llama-3-70B,results_,55.60678998390935,62.28085401839958,,15.785498489425981,36.66107382550335,44.576719576719576,49.01928191489361
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,results_,26.113600801429097,27.443152230515533,,13.821752265861026,24.748322147651006,35.84656084656085,11.835106382978724
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,results_,56.11632690151021,32.35549383787537,,16.389728096676738,30.285234899328863,45.370370370370374,14.469747340425531
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,results_,54.21791956453321,31.418156570039923,,16.314199395770395,28.27181208053691,44.70899470899471,14.311835106382977
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,results_,52.21456845614081,31.3660822773824,,25.075528700906347,27.85234899328859,45.10582010582011,14.835438829787234
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,results_,39.217830910872046,28.710293351848637,,20.241691842900302,25.419463087248324,38.88888888888889,11.55252659574468
braindao/Qwen2.5-14B,results_,54.085493158153696,58.3058496788752,,29.229607250755286,37.332214765100666,41.13756613756614,48.836436170212764
BrainWave-ML/llama3.2-3B-maths-orpo,results_,20.490742341431844,28.762367644506163,,0.0,25.922818791946305,35.714285714285715,11.67719414893617
